account_id,account_name,industry,annual_revenue,billing_state,billing_country,created_date,updated_at
ACC34346696,Corp1027 Inc,Logistics,341144.92,TN,US,2024-12-03T07:38:33.105002,2025-10-31T07:38:33.105007
ACC93393326,Corp1028 Inc,Construction,915326.35,WA,US,2024-01-29T07:38:33.105024,2025-12-29T07:38:33.105029
ACC04752673,Corp1029 Inc,Real Estate,34697.22,MI,US,2026-04-11T07:38:33.105054,2025-12-09T07:38:33.105060
ACC53024030,Corp1030 Inc,Construction,160371.28,IN,US,2025-04-11T07:38:33.105082,2026-01-26T07:38:33.105088
ACC13642913,Corp1031 Inc,Education,10000.0,CO,US,2025-09-09T07:38:33.105108,2026-01-15T07:38:33.105114
ACC83764811,Corp1032 Inc,Education,596268.44,GA,US,2022-06-09T07:38:33.105135,2026-01-18T07:38:33.105141
ACC06640471,Corp1033 Inc,Logistics,979102.76,MI,US,2024-03-12T07:38:33.105168,2025-10-27T07:38:33.105175
ACC43537953,Corp1034 Inc,Healthcare,102091.74,FL,US,2026-03-31T07:38:33.105197,2026-02-17T07:38:33.105203
ACC97256844,Corp1035 Inc,Technology,6249259.45,TX,US,2023-07-17T07:38:33.105224,2026-01-17T07:38:33.105230
ACC38623285,Corp1036 Inc,Financial Services,23120.35,IL,US,2024-04-14T07:38:33.105250,2026-01-28T07:38:33.105254
ACC03653072,Corp1037 Inc,Healthcare,14346.34,MI,US,2025-10-03T07:38:33.105274,2026-04-12T07:38:33.105284
ACC76429628,Corp1038 Inc,Education,420375.5,WA,US,2023-09-19T07:38:33.105306,2026-05-04T07:38:33.105312
ACC03196839,Corp1039 Inc,Healthcare,2178607.8,OH,US,2022-09-18T07:38:33.105333,2025-11-04T07:38:33.105339
ACC34177709,Corp1040 Inc,Healthcare,7786136.85,AZ,US,2025-03-18T07:38:33.105359,2025-12-19T07:38:33.105364
ACC23582734,Corp1041 Inc,Construction,107176.41,IL,US,2022-06-04T07:38:33.105385,2025-10-27T07:38:33.105390
ACC15031202,Corp1042 Inc,Construction,2320658.8,IN,US,2025-07-23T07:38:33.105410,2026-03-05T07:38:33.105416
ACC25932030,Corp1043 Inc,Retail,248446.56,TN,US,2022-11-14T07:38:33.105436,2026-01-17T07:38:33.105442
ACC56339033,Corp1044 Inc,Logistics,189993.55,FL,US,2023-09-11T07:38:33.105462,2025-11-05T07:38:33.105467
ACC45134650,Corp1045 Inc,Logistics,1571152.33,MI,US,2024-05-07T07:38:33.105487,2026-04-23T07:38:33.105492
ACC29323606,Corp1046 Inc,Financial Services,989194.01,WA,US,2024-04-24T07:38:33.105512,2025-12-21T07:38:33.105517
ACC49095429,Corp1047 Inc,Financial Services,11466.85,GA,US,2022-11-18T07:38:33.105537,2026-04-13T07:38:33.105542
ACC02951177,Corp1048 Inc,Construction,5142658.39,MI,US,2023-12-30T07:38:33.105562,2026-02-13T07:38:33.105568
ACC74533189,Corp1049 Inc,Real Estate,4240461.68,MI,US,2023-04-14T07:38:33.105609,2025-12-29T07:38:33.105617
ACC38448491,Corp1050 Inc,Retail,76793.45,CA,US,2023-04-20T07:38:33.105639,2026-02-18T07:38:33.105644
ACC76605441,Corp1051 Inc,Technology,592204.37,WA,US,2025-01-10T07:38:33.105663,2026-04-09T07:38:33.105668
ACC65054061,Corp1052 Inc,Logistics,720759.19,IN,US,2025-10-10T07:38:33.105692,2026-02-09T07:38:33.105698
ACC06735194,Corp1053 Inc,Manufacturing,451959.35,FL,US,2023-08-21T07:38:33.105718,2025-11-13T07:38:33.105724
ACC93282426,Corp1054 Inc,Manufacturing,89267.23,AZ,US,2025-04-17T07:38:33.105746,2026-01-16T07:38:33.105752
ACC51639149,Corp1055 Inc,Technology,70035.2,TN,US,2026-02-07T07:38:33.105782,2025-11-21T07:38:33.105789
ACC68980427,Corp1056 Inc,Healthcare,254967.63,TN,US,2022-11-18T07:38:33.105811,2025-11-30T07:38:33.105817
ACC97480887,Corp1057 Inc,Technology,2800918.73,OH,US,2024-01-17T07:38:33.105838,2025-11-12T07:38:33.105844
ACC96471875,Corp1058 Inc,Healthcare,795877.3,TN,US,2025-05-03T07:38:33.105864,2026-02-10T07:38:33.105870
ACC43972060,Corp1059 Inc,Logistics,127870.25,AZ,US,2024-11-29T07:38:33.105900,2025-11-02T07:38:33.105906
ACC22476557,Corp1060 Inc,Financial Services,1255943.22,MI,US,2024-09-01T07:38:33.105927,2026-05-08T07:38:33.105933
ACC23329164,Corp1061 Inc,Logistics,10000.0,IN,US,2024-08-19T07:38:33.105953,2026-04-05T07:38:33.105959
ACC76123602,Corp1062 Inc,Retail,2669846.13,FL,US,2023-01-04T07:38:33.105980,2026-05-11T07:38:33.105986
ACC27794613,Corp1063 Inc,Financial Services,10000.0,WA,US,2023-06-23T07:38:33.106006,2026-02-23T07:38:33.106012
ACC53968443,Corp1064 Inc,Healthcare,129977.69,OH,US,2025-01-09T07:38:33.106034,2026-02-24T07:38:33.106040
ACC21671145,Corp1065 Inc,Technology,28585.65,CO,US,2023-05-07T07:38:33.106060,2026-03-17T07:38:33.106066
ACC73069529,Corp1066 Inc,Education,20143.5,CO,US,2025-11-03T07:38:33.106086,2026-04-30T07:38:33.106092
ACC45271982,Corp1067 Inc,Logistics,2735031.67,FL,US,2026-01-22T07:38:33.106112,2025-12-10T07:38:33.106118
ACC22779913,Corp1068 Inc,Manufacturing,105303.04,NY,US,2024-12-01T07:38:33.106135,2025-12-16T07:38:33.106140
ACC74080704,Corp1069 Inc,Logistics,536599.76,TX,US,2023-08-14T07:38:33.106161,2026-03-25T07:38:33.106166
ACC05520497,Corp1070 Inc,Logistics,244301.61,AZ,US,2022-09-06T07:38:33.106187,2026-03-26T07:38:33.106193
ACC56792426,Corp1071 Inc,Real Estate,696680.13,MI,US,2023-07-30T07:38:33.106214,2026-01-03T07:38:33.106225
ACC26253656,Corp1072 Inc,Healthcare,312901.52,AZ,US,2025-04-06T07:38:33.106248,2026-01-10T07:38:33.106254
ACC08541760,Corp1073 Inc,Logistics,20619.98,OH,US,2022-09-16T07:38:33.106274,2025-11-20T07:38:33.106280
ACC51772535,Corp1074 Inc,Healthcare,1968010.4,IN,US,2024-08-08T07:38:33.106300,2025-12-09T07:38:33.106305
ACC26313116,Corp1075 Inc,Real Estate,99956.15,MI,US,2023-08-18T07:38:33.106324,2025-11-28T07:38:33.106330
ACC54722983,Corp1076 Inc,Retail,11930.29,OH,US,2024-04-20T07:38:33.106349,2025-11-05T07:38:33.106355
ACC33570904,Corp1077 Inc,Financial Services,113979.02,NC,US,2024-09-30T07:38:33.106373,2026-05-10T07:38:33.106378
ACC82628043,Corp1078 Inc,Education,5397894.79,MI,US,2025-03-02T07:38:33.106394,2026-03-20T07:38:33.106399
ACC64201795,Corp1079 Inc,Technology,1469515.75,AZ,US,2022-08-03T07:38:33.106415,2026-02-04T07:38:33.106420
ACC69426316,Corp1080 Inc,Retail,133612.05,MI,US,2024-03-19T07:38:33.106446,2026-01-22T07:38:33.106451
ACC91173741,Corp1081 Inc,Financial Services,133450.33,WA,US,2024-08-10T07:38:33.106468,2025-12-19T07:38:33.106473
ACC10257252,Corp1082 Inc,Technology,141030.28,FL,US,2025-11-26T07:38:33.106488,2025-11-16T07:38:33.106493
ACC73894814,Corp1083 Inc,Logistics,17081318.98,OH,US,2024-06-01T07:38:33.106509,2026-03-25T07:38:33.106514
ACC67270143,Corp1084 Inc,Logistics,576004.59,AZ,US,2026-01-06T07:38:33.106530,2025-12-30T07:38:33.106535
ACC09359983,Corp1085 Inc,Education,634176.95,NC,US,2024-09-13T07:38:33.106551,2025-12-18T07:38:33.106555
ACC30005115,Corp1086 Inc,Healthcare,2106560.14,WA,US,2023-08-29T07:38:33.106571,2025-12-09T07:38:33.106576
ACC61068489,Corp1087 Inc,Financial Services,432604.12,IN,US,2024-06-07T07:38:33.106615,2026-04-26T07:38:33.106621
ACC15477984,Corp1088 Inc,Retail,159837.94,CA,US,2022-10-15T07:38:33.106638,2026-02-04T07:38:33.106643
ACC02422634,Corp1089 Inc,Manufacturing,181189.79,AZ,US,2023-01-24T07:38:33.106659,2026-02-13T07:38:33.106663
ACC87511315,Corp1090 Inc,Technology,232535.34,AZ,US,2025-07-28T07:38:33.106680,2025-12-27T07:38:33.106684
ACC30896219,Corp1091 Inc,Manufacturing,249086.51,MN,US,2025-01-25T07:38:33.106705,2025-10-29T07:38:33.106710
ACC31848347,Corp1092 Inc,Manufacturing,1149984.58,GA,US,2026-01-04T07:38:33.106726,2026-01-20T07:38:33.106730
ACC41751955,Corp1093 Inc,Education,297714.95,TX,US,2025-05-16T07:38:33.106746,2025-11-02T07:38:33.106751
ACC29739420,Corp1094 Inc,Education,1161566.58,OH,US,2023-08-10T07:38:33.106767,2026-03-10T07:38:33.106772
ACC59034913,Corp1095 Inc,Retail,228334.48,CO,US,2025-12-02T07:38:33.106788,2026-01-23T07:38:33.106792
ACC96276880,Corp1096 Inc,Retail,314038.35,TN,US,2022-08-28T07:38:33.106809,2026-02-21T07:38:33.106814
ACC08105140,Corp1097 Inc,Energy,10000.0,AZ,US,2025-02-09T07:38:33.106832,2025-11-06T07:38:33.106836
ACC63411997,Corp1098 Inc,Financial Services,1677231.96,OH,US,2025-09-02T07:38:33.106854,2026-04-03T07:38:33.106859
ACC02438600,Corp1099 Inc,Technology,536583.22,MN,US,2023-08-25T07:38:33.106877,2026-05-06T07:38:33.106882
ACC71457711,Corp1100 Inc,Real Estate,1974884.0,MN,US,2025-01-13T07:38:33.106900,2026-04-21T07:38:33.106905
ACC40944848,Corp1101 Inc,Technology,10000.0,IL,US,2023-08-13T07:38:33.106928,2026-01-14T07:38:33.106933
ACC82359604,Corp1102 Inc,Energy,17483172.58,NY,US,2025-07-31T07:38:33.106951,2026-03-19T07:38:33.106956
ACC58167726,Corp1103 Inc,Manufacturing,202971.48,NY,US,2024-11-17T07:38:33.106974,2026-03-28T07:38:33.106979
ACC73745592,Corp1104 Inc,Financial Services,2461707.16,OH,US,2023-12-02T07:38:33.106996,2026-02-08T07:38:33.107002
ACC65909301,Corp1105 Inc,Financial Services,33529.74,CA,US,2025-06-26T07:38:33.107019,2025-12-03T07:38:33.107024
ACC07135436,Corp1106 Inc,Energy,913965.23,GA,US,2023-10-02T07:38:33.107047,2026-03-21T07:38:33.107052
ACC42476539,Corp1107 Inc,Financial Services,32635.92,IL,US,2024-05-16T07:38:33.107071,2026-01-10T07:38:33.107076
ACC74087274,Corp1108 Inc,Technology,77069.44,MI,US,2025-07-30T07:38:33.107094,2026-04-20T07:38:33.107099
ACC24152834,Corp1109 Inc,Healthcare,12336374.19,CO,US,2023-06-16T07:38:33.107117,2026-03-29T07:38:33.107122
ACC39918207,Corp1110 Inc,Real Estate,183255.24,MI,US,2022-12-01T07:38:33.107140,2025-10-27T07:38:33.107145
ACC18583295,Corp1111 Inc,Real Estate,414515.54,FL,US,2025-09-21T07:38:33.107167,2025-11-21T07:38:33.107172
ACC16687196,Corp1112 Inc,Manufacturing,1529016.78,IL,US,2026-01-04T07:38:33.107191,2026-02-01T07:38:33.107196
ACC29984190,Corp1113 Inc,Retail,723144.09,TN,US,2023-03-03T07:38:33.107214,2025-11-24T07:38:33.107219
ACC39690418,Corp1114 Inc,Manufacturing,362521.05,GA,US,2025-05-23T07:38:33.107237,2025-11-30T07:38:33.107242
ACC45232914,Corp1115 Inc,Energy,556778.07,IN,US,2025-06-08T07:38:33.107260,2026-03-23T07:38:33.107265
ACC46701316,Corp1116 Inc,Logistics,32829273.84,NY,US,2022-08-01T07:38:33.107283,2026-01-22T07:38:33.107288
ACC21740993,Corp1117 Inc,Retail,239129.95,CA,US,2024-02-23T07:38:33.107306,2026-03-10T07:38:33.107311
ACC14586772,Corp1118 Inc,Healthcare,401193.08,TX,US,2022-11-26T07:38:33.107329,2025-12-12T07:38:33.107334
ACC82847401,Corp1119 Inc,Retail,2194157.69,CO,US,2024-09-27T07:38:33.107352,2026-03-11T07:38:33.107357
ACC63623074,Corp1120 Inc,Energy,2448660.91,NC,US,2025-01-16T07:38:33.107375,2025-12-14T07:38:33.107380
ACC42984656,Corp1121 Inc,Construction,2882188.94,CA,US,2022-11-29T07:38:33.107398,2026-04-17T07:38:33.107403
ACC57951736,Corp1122 Inc,Energy,962664.7,GA,US,2024-01-29T07:38:33.107420,2025-11-12T07:38:33.107429
ACC73785598,Corp1123 Inc,Construction,27282.21,IN,US,2026-02-21T07:38:33.107448,2026-03-20T07:38:33.107453
ACC50909878,Corp1124 Inc,Retail,7038200.36,OH,US,2022-06-16T07:38:33.107472,2026-02-15T07:38:33.107477
ACC39273667,Corp1125 Inc,Financial Services,27100.55,NY,US,2023-02-26T07:38:33.107495,2025-10-29T07:38:33.107500
ACC86777140,Corp1126 Inc,Real Estate,491526.4,WA,US,2023-04-08T07:38:33.107518,2025-11-06T07:38:33.107523
ACC89339046,Corp1127 Inc,Financial Services,59364.3,AZ,US,2024-02-21T07:38:33.107540,2026-03-24T07:38:33.107546
ACC27388793,Corp1128 Inc,Healthcare,236032.15,NY,US,2023-01-09T07:38:33.107564,2026-02-24T07:38:33.107569
ACC97575361,Corp1129 Inc,Healthcare,517893.46,TN,US,2022-12-07T07:38:33.107605,2025-11-26T07:38:33.107613
ACC42753919,Corp1130 Inc,Retail,510279.77,WA,US,2023-02-02T07:38:33.107640,2026-04-23T07:38:33.107646
ACC32821902,Corp1131 Inc,Manufacturing,623959.98,NY,US,2025-01-07T07:38:33.107668,2026-01-22T07:38:33.107673
ACC62020684,Corp1132 Inc,Education,6766012.92,WA,US,2025-03-17T07:38:33.107691,2026-01-29T07:38:33.107697
ACC15359327,Corp1133 Inc,Real Estate,664685.05,AZ,US,2024-10-22T07:38:33.107715,2026-01-24T07:38:33.107720
ACC39933918,Corp1134 Inc,Manufacturing,164668.02,AZ,US,2023-04-08T07:38:33.107738,2025-12-17T07:38:33.107743
ACC19754386,Corp1135 Inc,Real Estate,1845340.44,TN,US,2022-09-02T07:38:33.107761,2025-12-24T07:38:33.107766
ACC82284450,Corp1136 Inc,Financial Services,2896289.46,CA,US,2023-02-23T07:38:33.107784,2026-01-20T07:38:33.107789
ACC50381607,Corp1137 Inc,Energy,23035.33,IL,US,2026-02-17T07:38:33.107807,2025-11-13T07:38:33.107812
ACC54713636,Corp1138 Inc,Retail,886290.58,OH,US,2024-12-24T07:38:33.107831,2025-12-20T07:38:33.107835
ACC75479589,Corp1139 Inc,Technology,1090716.62,TN,US,2024-04-11T07:38:33.107853,2025-12-15T07:38:33.107858
ACC19657726,Corp1140 Inc,Financial Services,147986.01,CO,US,2025-04-08T07:38:33.107877,2026-05-07T07:38:33.107881
ACC64109593,Corp1141 Inc,Construction,4203439.29,GA,US,2022-05-19T07:38:33.107899,2026-01-13T07:38:33.107904
ACC13037841,Corp1142 Inc,Construction,198767.05,NY,US,2025-01-05T07:38:33.107922,2026-02-14T07:38:33.107927
ACC96375069,Corp1143 Inc,Technology,344949.36,IN,US,2024-03-11T07:38:33.107946,2026-04-20T07:38:33.107951
ACC19503095,Corp1144 Inc,Healthcare,189824.71,FL,US,2025-03-24T07:38:33.107973,2025-12-03T07:38:33.107977
ACC61238955,Corp1145 Inc,Logistics,276829.78,TN,US,2025-04-16T07:38:33.107993,2026-01-05T07:38:33.107998
ACC18005998,Corp1146 Inc,Retail,29954.95,MN,US,2024-08-26T07:38:33.108014,2026-04-17T07:38:33.108018
ACC31594699,Corp1147 Inc,Logistics,15061.52,MN,US,2022-08-05T07:38:33.108034,2025-12-25T07:38:33.108038
ACC87960219,Corp1148 Inc,Logistics,6511042.41,NY,US,2024-01-08T07:38:33.108055,2026-05-04T07:38:33.108060
ACC39989780,Corp1149 Inc,Education,49319.62,TX,US,2022-07-26T07:38:33.108077,2025-11-28T07:38:33.108081
ACC35553523,Corp1150 Inc,Logistics,36946.1,AZ,US,2025-03-05T07:38:33.108100,2026-03-01T07:38:33.108105
ACC94400156,Corp1151 Inc,Retail,10000.0,NC,US,2024-09-03T07:38:33.108120,2025-10-29T07:38:33.108125
ACC60810875,Corp1152 Inc,Financial Services,74762.86,IN,US,2024-07-11T07:38:33.108141,2025-11-06T07:38:33.108146
ACC00933586,Corp1153 Inc,Construction,19030.92,TN,US,2023-06-08T07:38:33.108161,2025-12-31T07:38:33.108166
ACC85602412,Corp1154 Inc,Real Estate,7160070.03,TX,US,2025-02-22T07:38:33.108182,2026-01-08T07:38:33.108187
ACC26092690,Corp1155 Inc,Manufacturing,2022073.8,IN,US,2024-06-06T07:38:33.108203,2026-03-30T07:38:33.108207
ACC98380126,Corp1156 Inc,Construction,67758.1,IN,US,2023-02-01T07:38:33.108223,2025-11-14T07:38:33.108228
ACC86287264,Corp1157 Inc,Construction,24272913.38,GA,US,2024-09-22T07:38:33.108247,2026-03-27T07:38:33.108251
ACC84663646,Corp1158 Inc,Manufacturing,1911752.61,TX,US,2022-09-17T07:38:33.108268,2026-04-15T07:38:33.108272
ACC19413926,Corp1159 Inc,Construction,140131.6,IL,US,2023-04-12T07:38:33.108288,2026-03-02T07:38:33.108292
ACC25118895,Corp1160 Inc,Logistics,10000.0,NY,US,2025-07-28T07:38:33.108308,2026-01-02T07:38:33.108312
ACC94128178,Corp1161 Inc,Manufacturing,26216122.58,GA,US,2022-11-01T07:38:33.108328,2026-02-09T07:38:33.108332
ACC41509712,Corp1162 Inc,Real Estate,16661.49,CA,US,2023-02-05T07:38:33.108347,2026-05-11T07:38:33.108352
ACC93993263,Corp1163 Inc,Financial Services,10000.0,IL,US,2023-06-14T07:38:33.108367,2026-04-28T07:38:33.108372
ACC26370486,Corp1164 Inc,Retail,2074313.6,MI,US,2025-05-20T07:38:33.108387,2026-04-08T07:38:33.108391
ACC53105077,Corp1165 Inc,Real Estate,35303928.78,OH,US,2026-01-26T07:38:33.108412,2026-04-08T07:38:33.108417
ACC96000358,Corp1166 Inc,Technology,4276073.06,WA,US,2023-03-24T07:38:33.108433,2026-04-26T07:38:33.108438
ACC08453639,Corp1167 Inc,Manufacturing,828869.7,IN,US,2023-07-15T07:38:33.108453,2025-12-09T07:38:33.108457
ACC29648482,Corp1168 Inc,Retail,881613.19,IN,US,2025-04-22T07:38:33.108473,2026-02-04T07:38:33.108478
ACC98308147,Corp1169 Inc,Education,1478932.52,CO,US,2025-01-05T07:38:33.108497,2026-02-01T07:38:33.108502
ACC16248449,Corp1170 Inc,Logistics,1224272.29,OH,US,2024-05-23T07:38:33.108518,2026-02-20T07:38:33.108523
ACC61527597,Corp1171 Inc,Energy,470891.44,OH,US,2023-09-09T07:38:33.108539,2025-12-25T07:38:33.108543
ACC87333454,Corp1172 Inc,Energy,330513.31,GA,US,2025-12-31T07:38:33.108558,2026-03-24T07:38:33.108563
ACC25135146,Corp1173 Inc,Construction,236762.72,WA,US,2022-07-18T07:38:33.108579,2026-03-31T07:38:33.108600
ACC27514714,Corp1174 Inc,Logistics,59401.27,NY,US,2025-07-21T07:38:33.108624,2025-10-31T07:38:33.108629
ACC93967867,Corp1175 Inc,Healthcare,153069.88,CA,US,2026-03-28T07:38:33.108647,2026-05-01T07:38:33.108652
ACC30937930,Corp1176 Inc,Energy,10000.0,MN,US,2024-07-07T07:38:33.108670,2025-12-16T07:38:33.108676
ACC94313818,Corp1177 Inc,Financial Services,220426.76,GA,US,2025-08-15T07:38:33.108693,2025-12-29T07:38:33.108699
ACC94566282,Corp1178 Inc,Healthcare,37153.67,IN,US,2025-06-18T07:38:33.108716,2026-01-21T07:38:33.108722
ACC00844759,Corp1179 Inc,Real Estate,29519.94,MN,US,2023-10-24T07:38:33.108739,2025-12-16T07:38:33.108744
ACC54046330,Corp1180 Inc,Real Estate,384534.31,TX,US,2025-04-17T07:38:33.108762,2026-04-10T07:38:33.108767
ACC66919916,Corp1181 Inc,Retail,4342690.19,TN,US,2025-10-26T07:38:33.108786,2026-02-13T07:38:33.108791
ACC67084181,Corp1182 Inc,Retail,1683917.05,MI,US,2026-02-25T07:38:33.108813,2026-01-09T07:38:33.108818
ACC31672932,Corp1183 Inc,Logistics,11602.77,IN,US,2025-11-01T07:38:33.108837,2026-02-18T07:38:33.108841
ACC51967039,Corp1184 Inc,Construction,37076.69,GA,US,2026-01-31T07:38:33.108859,2025-11-18T07:38:33.108863
ACC66388743,Corp1185 Inc,Real Estate,1761264.15,TN,US,2024-10-26T07:38:33.108881,2025-12-24T07:38:33.108886
ACC12046898,Corp1186 Inc,Healthcare,37610.0,CA,US,2025-07-25T07:38:33.108907,2025-10-31T07:38:33.108912
ACC10318780,Corp1187 Inc,Technology,171224.99,TN,US,2024-05-16T07:38:33.108929,2025-12-07T07:38:33.108934
ACC05996366,Corp1188 Inc,Technology,806213.76,TN,US,2025-07-04T07:38:33.108953,2026-03-24T07:38:33.108959
ACC99170462,Corp1189 Inc,Healthcare,38689.02,GA,US,2024-06-27T07:38:33.108984,2025-12-05T07:38:33.108989
ACC54196126,Corp1190 Inc,Technology,331290.53,NC,US,2025-04-01T07:38:33.109010,2026-01-05T07:38:33.109015
ACC01115967,Corp1191 Inc,Healthcare,18619.21,NY,US,2025-03-27T07:38:33.109036,2026-02-21T07:38:33.109042
ACC72382462,Corp1192 Inc,Retail,80600.87,CO,US,2024-05-08T07:38:33.109060,2025-11-07T07:38:33.109065
ACC20862104,Corp1193 Inc,Technology,508674.64,WA,US,2023-11-16T07:38:33.109084,2026-04-24T07:38:33.109091
ACC68496379,Corp1194 Inc,Energy,11092.37,IN,US,2025-12-01T07:38:33.109112,2025-12-20T07:38:33.109118
ACC28474473,Corp1195 Inc,Manufacturing,647548.83,NY,US,2022-12-29T07:38:33.109139,2026-04-01T07:38:33.109144
ACC03449894,Corp1196 Inc,Logistics,258002.46,NC,US,2025-06-06T07:38:33.109166,2026-04-08T07:38:33.109172
ACC73987381,Corp1197 Inc,Real Estate,810154.22,CA,US,2023-11-07T07:38:33.109193,2025-11-26T07:38:33.109198
ACC91920421,Corp1198 Inc,Logistics,419923.68,GA,US,2025-05-25T07:38:33.109217,2026-02-26T07:38:33.109223
ACC88216448,Corp1199 Inc,Logistics,4107318.17,IN,US,2025-12-13T07:38:33.109245,2026-02-13T07:38:33.109251
ACC90342298,Corp1200 Inc,Construction,344706.64,NC,US,2026-03-19T07:38:33.109272,2026-02-25T07:38:33.109279
ACC63366553,Corp1201 Inc,Real Estate,113685.25,AZ,US,2022-06-04T07:38:33.109301,2026-04-12T07:38:33.109310
ACC39044232,Corp1202 Inc,Real Estate,342694.62,IN,US,2023-08-13T07:38:33.109333,2026-03-04T07:38:33.109340
ACC55311369,Corp1203 Inc,Manufacturing,795396.54,TN,US,2022-12-17T07:38:33.109362,2025-12-09T07:38:33.109368
ACC28440507,Corp1204 Inc,Energy,295883.22,OH,US,2025-10-30T07:38:33.109390,2025-12-30T07:38:33.109397
ACC46892477,Corp1205 Inc,Retail,291030.51,TN,US,2025-06-25T07:38:33.109419,2026-02-10T07:38:33.109425
ACC80263841,Corp1206 Inc,Retail,65908.1,OH,US,2023-07-27T07:38:33.109445,2026-02-23T07:38:33.109450
ACC65869517,Corp1207 Inc,Manufacturing,71267.68,MI,US,2023-06-17T07:38:33.109471,2026-03-03T07:38:33.109479
ACC23782220,Corp1208 Inc,Construction,16232.8,TX,US,2024-03-21T07:38:33.109504,2026-01-15T07:38:33.109510
ACC79431439,Corp1209 Inc,Logistics,8878591.49,IL,US,2025-03-05T07:38:33.109531,2025-11-15T07:38:33.109537
ACC62530034,Corp1210 Inc,Financial Services,22298.47,OH,US,2024-03-07T07:38:33.109558,2025-12-25T07:38:33.109564
ACC04316763,Corp1211 Inc,Energy,67116.8,CA,US,2023-06-02T07:38:33.109601,2026-04-30T07:38:33.109608
ACC77491117,Corp1212 Inc,Healthcare,63779.4,AZ,US,2024-04-07T07:38:33.109632,2026-02-12T07:38:33.109638
ACC34745563,Corp1213 Inc,Financial Services,1606950.36,MI,US,2025-10-13T07:38:33.109659,2026-03-22T07:38:33.109665
ACC41922650,Corp1214 Inc,Manufacturing,148761.65,NC,US,2026-01-18T07:38:33.109685,2026-05-04T07:38:33.109691
ACC22185376,Corp1215 Inc,Technology,3254288.25,MI,US,2024-08-29T07:38:33.109711,2026-01-08T07:38:33.109717
ACC07402024,Corp1216 Inc,Real Estate,69774.14,TN,US,2025-10-31T07:38:33.109736,2025-12-17T07:38:33.109741
ACC85831066,Corp1217 Inc,Retail,468826.63,MI,US,2024-03-09T07:38:33.109760,2026-01-04T07:38:33.109766
ACC38721836,Corp1218 Inc,Logistics,50478.66,CA,US,2023-10-15T07:38:33.109784,2025-12-11T07:38:33.109790
ACC96721319,Corp1219 Inc,Manufacturing,19585464.77,NY,US,2023-02-02T07:38:33.109809,2025-11-07T07:38:33.109815
ACC78688306,Corp1220 Inc,Energy,24954.34,MN,US,2024-11-14T07:38:33.109834,2026-03-20T07:38:33.109840
ACC53213477,Corp1221 Inc,Logistics,498640.87,GA,US,2022-11-29T07:38:33.109859,2025-11-03T07:38:33.109864
ACC14529826,Corp1222 Inc,Technology,953174.97,CO,US,2026-02-10T07:38:33.109882,2025-12-07T07:38:33.109887
ACC00204790,Corp1223 Inc,Real Estate,613906.67,NY,US,2022-08-31T07:38:33.109912,2026-03-27T07:38:33.109918
ACC97326201,Corp1224 Inc,Financial Services,185243.17,IL,US,2023-09-22T07:38:33.109938,2026-03-23T07:38:33.109944
ACC16978911,Corp1225 Inc,Manufacturing,206976.1,NC,US,2023-01-13T07:38:33.109964,2025-11-18T07:38:33.109970
ACC52747106,Corp1226 Inc,Technology,292910.67,CA,US,2023-07-01T07:38:33.109989,2026-01-24T07:38:33.109994
ACC84950072,Corp1227 Inc,Retail,199984.67,TN,US,2023-08-07T07:38:33.110014,2026-03-24T07:38:33.110019
ACC80282406,Corp1228 Inc,Energy,1844572.74,CO,US,2023-11-05T07:38:33.110044,2025-12-22T07:38:33.110051
ACC94280354,Corp1229 Inc,Logistics,22321167.54,MI,US,2025-05-14T07:38:33.110077,2026-02-08T07:38:33.110083
ACC63517314,Corp1230 Inc,Logistics,87993.34,OH,US,2024-08-24T07:38:33.110103,2026-04-07T07:38:33.110108
ACC87453468,Corp1231 Inc,Real Estate,17333.46,MN,US,2024-04-10T07:38:33.110127,2025-11-30T07:38:33.110132
ACC47810586,Corp1232 Inc,Energy,224905.57,OH,US,2023-04-04T07:38:33.110151,2025-12-04T07:38:33.110156
ACC81718260,Corp1233 Inc,Construction,46707657.22,MN,US,2025-08-28T07:38:33.110178,2026-01-06T07:38:33.110184
ACC55525976,Corp1234 Inc,Real Estate,53779.67,NC,US,2025-08-18T07:38:33.110205,2026-02-20T07:38:33.110210
ACC77536357,Corp1235 Inc,Healthcare,7118685.25,NY,US,2022-09-11T07:38:33.110230,2025-12-01T07:38:33.110235
ACC48810751,Corp1236 Inc,Financial Services,7689771.51,MN,US,2025-11-18T07:38:33.110254,2025-11-18T07:38:33.110259
ACC92485080,Corp1237 Inc,Technology,88683.0,IL,US,2025-08-10T07:38:33.110275,2026-03-22T07:38:33.110280
ACC17029434,Corp1238 Inc,Energy,837323.82,IL,US,2024-05-12T07:38:33.110299,2026-02-04T07:38:33.110304
ACC33696569,Corp1239 Inc,Logistics,6967682.61,OH,US,2024-04-25T07:38:33.110324,2026-05-07T07:38:33.110329
ACC24777458,Corp1240 Inc,Logistics,125711.45,CA,US,2024-02-26T07:38:33.110347,2026-05-05T07:38:33.110352
ACC97020286,Corp1241 Inc,Healthcare,178588.45,NC,US,2024-02-27T07:38:33.110369,2025-11-04T07:38:33.110374
ACC36435746,Corp1242 Inc,Healthcare,83837.71,CA,US,2022-06-14T07:38:33.110392,2026-04-12T07:38:33.110398
